KEY	sensEnto	resitEnto	sensDauno	resDauno	relSoraf	diagSoraf	sensEnto1	sensDauno1	resSoraf1	resEnto1	resDauno1	diagSoraf1
ENSG00000261650.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261651.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261653.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261654.1	10	1	14	158	74	117	12	80	154	3	132	117
ENSG00000261655.1	95	56	0	0	0	6	78	4	4	69	0	6
ENSG00000261656.1	92	13	1	1	0	13	59	2	0	23	0	13
ENSG00000261659.2	372	152	154	669	0	193	225	935	0	168	736	193
ENSG00000261662.1	48	8	0	0	60	160	42	0	69	9	2	160
ENSG00000261663.1	20	18	5	35	0	30	10	68	0	22	112	30
ENSG00000261664.1	0	0	0	0	1	0	0	1	4	0	0	0
ENSG00000261666.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261668.1	12	14	7	38	0	35	6	106	56	15	156	35
ENSG00000261669.1	0	1	0	7	0	32	0	1	0	1	0	32
ENSG00000261670.1	5	1	0	4	0	2	2	0	12	4	4	2
ENSG00000261671.1	1	0	0	0	0	22	2	0	14	0	0	22
ENSG00000261672.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261673.1	2	1	0	0	0	11	2	0	0	0	0	11
ENSG00000261675.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261682.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261683.1	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000261684.1	629	235	485	4324	0	1172	521	4419	0	353	4717	1172
ENSG00000261685.2	17	1	0	4	0	22	19	0	0	6	0	22
ENSG00000261687.1	14	3	35	198	0	91	7	224	0	13	203	91
ENSG00000261690.1	99	25	25	114	0	105	76	134	0	44	80	105
ENSG00000261691.1	357	186	125	222	0	171	221	485	0	272	406	171
ENSG00000261692.1	1	1	0	1	0	11	2	3	0	2	0	11
ENSG00000261693.1	7	5	2	6	0	6	10	4	6	6	8	6
ENSG00000261695.1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261696.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261697.1	0	0	0	0	0	2	1	1	0	1	7	2
ENSG00000261703.1	0	0	0	0	0	3	0	0	0	0	0	3
ENSG00000261705.1	128	41	28	88	0	30	92	129	0	66	93	30
ENSG00000261706.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261707.1	382	137	29	231	0	137	294	111	0	206	293	137
ENSG00000261709.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261710.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261712.1	1	2	4	4	0	15	1	15	0	2	8	15
ENSG00000261713.2	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000261715.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261716.1	194	84	66	668	582	975	174	359	787	102	402	975
ENSG00000261720.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261722.1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000261723.1	37	26	11	48	0	43	40	54	0	37	49	43
ENSG00000261728.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261729.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261730.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261731.2	1	0	6	31	0	13	0	22	0	0	26	13
ENSG00000261734.1	0	0	0	0	6	27	0	0	18	0	0	27
ENSG00000261736.1	3	0	0	0	0	7	0	0	0	0	0	7
ENSG00000261737.1	7	0	4	55	24	47	3	50	48	1	91	47
ENSG00000261738.2	0	0	2	2	0	0	0	0	0	0	0	0
ENSG00000261742.1	0	0	2	18	0	0	0	0	0	0	14	0
ENSG00000261743.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261744.1	3	1	0	2	0	16	0	9	0	1	4	16
ENSG00000261745.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261749.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261751.1	0	0	0	3	0	0	0	0	0	0	2	0
ENSG00000261754.2	0	0	10	12	0	0	0	24	0	0	24	0
ENSG00000261757.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261758.1	3	1	0	0	0	9	4	6	56	2	8	9
ENSG00000261759.1	24	5	2	116	0	510	12	27	1	11	32	510
ENSG00000261760.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261761.2	0	0	103	733	0	0	0	406	0	0	748	0
ENSG00000261762.1	32	7	135	448	0	11	18	798	0	2	617	11
ENSG00000261763.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261765.1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000261766.1	5	8	0	14	0	21	6	11	0	14	21	21
ENSG00000261770.1	45	24	8	391	0	0	35	102	0	25	220	0
ENSG00000261771.1	3220	1334	657	23473	0	3270	2561	5975	4	2276	21064	3270
ENSG00000261773.1	0	0	0	5	0	0	0	0	0	1	2	0
ENSG00000261775.1	5	6	2	9	0	20	7	7	0	6	6	20
ENSG00000261777.1	137	51	53	469	0	236	93	410	0	72	556	236
ENSG00000261779.1	315	100	56	251	0	248	193	193	0	131	146	248
ENSG00000261780.2	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000261781.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261783.1	25	6	0	1	0	25	14	25	0	5	10	25
ENSG00000261786.1	0	0	0	0	2	2	0	0	0	0	0	2
ENSG00000261788.1	0	1	47	310	0	19	1	320	0	1	579	19
ENSG00000261789.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261790.1	164	117	146	1120	0	116	152	892	1	123	1473	116
ENSG00000261793.1	61	43	0	2	0	0	29	0	7	49	0	0
ENSG00000261795.1	1	1	0	0	0	2	0	0	0	1	0	2
ENSG00000261797.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261798.1	9	9	0	12	14	6	14	0	26	16	9	6
ENSG00000261799.1	242	41	31	241	0	460	192	186	598	66	237	460
ENSG00000261800.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000261801.1	55	0	0	102	0	50	26	6	0	1	27	50
ENSG00000261802.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261803.1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261804.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261807.1	0	0	0	6	0	0	0	2	0	0	3	0
ENSG00000261810.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261811.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261815.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261816.1	1	0	0	0	0	6	1	0	0	0	0	6
ENSG00000261817.1	0	0	0	0	1	4	0	0	8	0	0	4
ENSG00000261818.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261821.1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000261822.1	178	79	168	853	0	193	141	979	1	112	1045	193
ENSG00000261823.1	0	0	0	0	0	5	2	6	0	0	0	5
ENSG00000261824.2	379	148	150	2761	0	0	279	1071	0	226	3896	0
ENSG00000261826.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000261827.1	30	19	0	10	0	174	17	0	0	38	4	174
ENSG00000261829.1	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000261831.2	0	0	0	0	1	0	0	0	7	0	0	0
ENSG00000261837.1	0	2	0	0	0	38	0	0	0	1	0	38
ENSG00000261838.1	3	0	0	0	0	5	0	0	0	2	0	5
ENSG00000261839.1	0	1	7	11	0	26	2	10	32	1	16	26
ENSG00000261840.1	85	41	71	220	0	122	82	292	0	40	279	122
ENSG00000261841.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261842.1	0	0	0	0	0	4	0	0	6	2	0	4
ENSG00000261845.2	221	106	213	1557	0	0	206	1050	0	147	955	0
ENSG00000261848.1	1	0	0	0	0	0	0	0	0	0	2	0
ENSG00000261856.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261863.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261864.1	330	74	220	669	0	516	209	1072	1	99	951	516
ENSG00000261872.1	75	12	83	495	0	0	82	734	0	34	578	0
ENSG00000261873.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261879.1	260	59	0	13	0	444	222	17	0	76	36	444
ENSG00000261886.1	2	0	0	2	0	0	0	2	0	1	3	0
ENSG00000261888.1	6	4	0	5	0	0	5	12	0	6	5	0
ENSG00000261889.1	6	8	1	36	0	20	3	39	2	11	31	20
ENSG00000261898.2	70	42	39	66	0	44	52	146	0	71	94	44
ENSG00000261916.1	4	2	0	0	0	16	7	0	0	3	0	16
ENSG00000261924.1	60	18	17	45	0	0	41	69	0	34	49	0
ENSG00000261925.1	3	7	0	0	0	17	2	0	0	22	0	17
ENSG00000261938.1	107	55	12	81	0	27	68	54	0	79	75	27
ENSG00000261959.1	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000261962.1	60	12	15	129	0	43	64	169	0	37	76	43
ENSG00000261971.2	387	183	18	165	0	45	280	105	0	269	108	45
ENSG00000261976.2	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000261978.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261996.1	0	1	0	0	0	12	0	0	0	2	5	12
ENSG00000261997.1	15	6	0	9	0	578	10	7	1	8	18	578
ENSG00000262001.1	0	1	378	6494	0	0	0	1072	0	1	7289	0
ENSG00000262006.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262011.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262020.1	0	0	0	0	0	10	0	0	0	0	0	10
ENSG00000262026.1	631	300	267	597	0	396	390	1057	1	359	558	396
ENSG00000262031.1	0	1	0	0	0	0	0	0	0	0	2	0
ENSG00000262038.1	0	0	0	0	0	25	0	0	0	0	0	25
ENSG00000262049.1	657	498	583	3758	0	0	477	2342	1	593	2661	0
ENSG00000262050.1	36	33	4	13	0	36	21	4	0	33	9	36
ENSG00000262052.1	1	0	0	10	0	0	2	4	0	0	2	0
ENSG00000262061.1	55	73	0	2	0	14	42	0	0	77	0	14
ENSG00000262074.3	0	0	0	5	0	0	0	0	2	0	1	0
ENSG00000262079.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262089.1	20	10	1	70	0	37	6	57	0	11	43	37
ENSG00000262094.1	0	1	0	21	0	0	0	7	0	0	23	0
ENSG00000262097.1	1	0	0	0	0	2	0	0	0	0	2	2
ENSG00000262098.1	1	0	0	3	0	0	2	5	0	0	6	0
ENSG00000262099.1	2	0	0	0	0	0	0	0	0	0	1	0
ENSG00000262112.1	747	349	180	1276	0	0	526	868	1	487	1557	0
ENSG00000262115.1	27	17	23	140	0	0	19	74	1	13	60	0
ENSG00000262116.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262117.1	0	0	0	7	0	2	0	0	0	0	0	2
ENSG00000262119.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000262133.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262136.1	886	449	521	3764	0	286	574	2645	1	517	3931	286
ENSG00000262147.1	14	9	6	17	0	0	15	25	0	8	22	0
ENSG00000262151.1	10	1	0	0	0	444	12	0	0	3	0	444
ENSG00000262152.2	4	5	2	12	0	2	4	26	0	2	22	2
ENSG00000262155.1	73	12	2	114	0	257	50	34	0	13	76	257
ENSG00000262160.1	933	384	470	1271	0	676	590	2309	1	542	1957	676
ENSG00000262165.1	1	5	0	8	0	0	5	0	0	3	0	0
ENSG00000262171.1	4	1	0	8	0	30	3	0	0	6	2	30
ENSG00000262172.1	0	3	0	4	0	0	0	0	0	3	3	0
ENSG00000262179.2	0	0	0	6	0	0	0	4	0	0	4	0
ENSG00000262185.1	9	4	0	0	0	15	12	0	0	5	0	15
ENSG00000262188.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262194.1	24	11	1	16	0	42	11	46	0	14	28	42
ENSG00000262198.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000262202.3	2	0	0	0	1	0	2	11	25	1	5	0
ENSG00000262211.1	79	6	63	490	0	416	48	346	223	11	364	416
ENSG00000262213.1	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000262222.1	276	175	150	625	0	544	240	1027	1	178	824	544
ENSG00000262223.2	0	0	0	5	0	0	0	2	0	0	4	0
ENSG00000262227.1	3	4	14	25	0	36	6	19	0	13	51	36
ENSG00000262228.1	11	7	0	11	0	21	11	7	0	12	8	21
ENSG00000262231.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262251.1	69	42	38	291	0	0	58	147	0	50	172	0
ENSG00000262265.1	0	0	0	4	0	0	2	0	0	0	0	0
ENSG00000262267.1	0	0	0	43	0	0	0	4	0	0	19	0
ENSG00000262292.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262294.1	0	0	0	1	0	2	0	0	0	0	6	2
ENSG00000262296.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262298.1	1	1	0	0	0	0	3	0	0	0	0	0
ENSG00000262312.1	4	0	0	0	0	11	2	0	0	2	0	11
ENSG00000262313.1	29	21	38	159	0	0	24	167	0	19	224	0
ENSG00000262319.1	16	9	0	0	0	0	0	0	0	1	0	0
ENSG00000262332.1	0	0	0	0	0	4	0	0	0	1	0	4
ENSG00000262339.1	2	4	0	0	0	0	0	1	0	2	2	0
ENSG00000262343.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000262352.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262358.1	1	4	0	1	0	41	3	0	0	2	0	41
ENSG00000262362.1	2	3	1	9	0	4	3	2	0	0	2	4
ENSG00000262370.1	240	163	0	4	0	363	183	0	3	177	0	363
ENSG00000262372.1	7	1	0	2	0	0	2	2	0	6	0	0
ENSG00000262380.1	0	1	0	0	0	22	0	0	0	0	0	22
ENSG00000262395.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262410.1	2	2	0	2	0	0	2	5	0	10	8	0
ENSG00000262412.1	6	4	1	6	0	1	6	16	5	6	13	1
ENSG00000262413.1	3658	2034	1807	5888	0	0	2582	7345	0	2480	5162	0
ENSG00000262420.2	49	19	76	479	0	109	39	297	0	31	467	109
ENSG00000262429.1	185	192	35	221	0	84	158	171	0	238	200	84
ENSG00000262434.1	2	1	1	0	0	18	4	0	0	0	0	18
ENSG00000262445.3	2	0	0	0	0	0	0	1	0	1	0	0
ENSG00000262454.1	0	0	6	0	0	0	0	27	0	0	4	0
ENSG00000262456.1	329	105	108	630	0	164	209	426	0	163	609	164
ENSG00000262468.1	211	69	59	284	0	47	121	127	0	86	192	47
ENSG00000262477.1	838	297	3516	31094	2	3035	569	26652	4454	400	21137	3035
ENSG00000262482.1	11	2	0	7	0	50	4	4	0	3	7	50
ENSG00000262514.1	7	0	2	4	0	67	3	5	0	1	4	67
ENSG00000262521.1	0	0	0	6	0	0	0	0	0	0	7	0
ENSG00000262528.1	81	59	0	7	0	91	57	6	0	84	10	91
ENSG00000262529.1	0	0	0	0	0	6	0	0	0	0	0	6
ENSG00000262533.1	713	363	354	1468	0	413	509	2007	0	433	1894	413
ENSG00000262558.1	0	0	0	0	0	3	0	0	0	0	2	3
ENSG00000262580.1	17	11	0	25	0	0	8	0	0	7	4	0
ENSG00000262585.1	1	0	0	4	0	0	1	0	0	0	0	0
ENSG00000262619.1	0	3	0	13	0	0	0	3	0	0	16	0
ENSG00000262624.1	79	29	11	43	0	92	45	46	0	41	47	92
ENSG00000262652.1	3	3	1	12	0	0	2	4	0	1	8	0
ENSG00000262662.1	38	29	26	90	0	0	27	134	0	25	151	0
ENSG00000262663.1	4	2	1	5	0	0	0	11	0	1	4	0
ENSG00000262668.1	28	8	4	34	0	37	37	31	0	24	58	37
ENSG00000262670.1	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000262678.1	5	3	18	81	0	17	4	65	0	5	124	17
ENSG00000262681.2	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000262686.1	4	0	0	0	0	3	1	0	1	0	2	3
ENSG00000262691.1	45	10	14	151	0	4	29	54	1	12	122	4
ENSG00000262692.1	11	2	0	0	0	30	6	3	0	6	0	30
ENSG00000262693.1	0	0	0	0	0	2	0	0	0	1	0	2
ENSG00000262703.1	10	9	0	8	0	30	11	11	0	10	12	30
ENSG00000262712.1	88	80	156	221	0	12	55	366	0	103	244	12
ENSG00000262714.1	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262721.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262728.1	105	18	0	3	0	583	122	2	0	35	6	583
ENSG00000262732.1	165	40	88	291	0	217	103	304	0	62	378	217
ENSG00000262745.1	0	0	0	9	0	0	0	1	0	0	0	0
ENSG00000262756.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262758.1	409	233	147	663	0	447	310	618	0	285	635	447
ENSG00000262766.1	24	7	4	53	0	109	16	31	0	13	24	109
ENSG00000262768.1	33	20	0	4	0	0	19	0	0	36	6	0
ENSG00000262769.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262772.1	16	21	15	133	0	0	11	18	0	15	70	0
ENSG00000262777.1	5	1	1	2	0	26	1	2	0	0	1	26
ENSG00000262786.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262791.1	135	85	31	68	0	231	117	113	0	71	79	231
ENSG00000262801.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262810.1	3	2	0	1	0	5	2	0	0	2	0	5
ENSG00000262815.1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000262823.1	161	95	0	0	0	556	104	1	3	99	0	556
ENSG00000262831.1	15415	7927	2246	32777	0	1	10719	15526	2	10343	13442	1
ENSG00000262833.1	2	2	0	0	0	0	1	2	0	3	1	0
ENSG00000262837.1	9	6	5	7	0	0	1	8	0	1	2	0
ENSG00000262848.1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000262869.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262873.1	4	2	2	28	0	0	7	32	0	1	22	0
ENSG00000262877.3	20	13	2	23	0	0	10	29	0	17	26	0
ENSG00000262879.1	267	87	100	713	0	0	193	433	1	129	1084	0
ENSG00000262880.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262881.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262884.1	43	5	0	0	0	158	29	0	0	6	0	158
ENSG00000262888.1	2	0	0	0	0	1	6	0	0	2	0	1
ENSG00000262890.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262898.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262899.1	30	15	10	30	0	51	25	46	0	20	27	51
ENSG00000262903.1	40	26	8	45	0	66	54	38	0	32	26	66
ENSG00000262905.1	30	11	2	25	0	54	16	43	0	20	24	54
ENSG00000262920.1	4	0	0	6	0	6	0	1	0	1	7	6
ENSG00000262921.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000262944.1	533	87	234	2259	0	1360	384	1692	3	111	2927	1360
ENSG00000262950.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262951.1	4	0	0	8	0	0	4	9	0	3	4	0
ENSG00000262952.1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000262966.2	2	0	0	0	0	0	1	0	0	0	0	0
ENSG00000262967.1	239	100	204	854	0	0	145	1186	0	137	985	0
ENSG00000262973.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262979.1	0	1	2	2	0	0	0	0	0	0	0	0
ENSG00000262983.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262995.1	0	0	0	1	0	2	0	0	0	0	0	2
ENSG00000262999.1	0	0	0	0	0	18	0	0	0	0	0	18
ENSG00000263004.1	15	1	5	253	0	0	9	28	0	3	89	0
ENSG00000263011.1	2	2	0	2	0	12	5	0	0	0	4	12
ENSG00000263013.1	118	28	50	54	0	404	86	279	0	36	200	404
ENSG00000263015.1	3	0	0	1	0	8	1	1	0	1	0	8
ENSG00000263033.1	0	0	0	1	0	4	0	0	0	0	0	4
ENSG00000263041.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263050.1	25	17	8	24	0	36	23	43	0	10	53	36
ENSG00000263051.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263063.1	3	1	0	3	0	0	4	0	0	3	0	0
ENSG00000263065.1	0	0	0	10	0	4	0	0	0	0	2	4
ENSG00000263069.1	154	33	68	437	0	0	103	263	2	52	239	0
ENSG00000263072.1	123	52	78	375	0	317	81	305	0	90	308	317
ENSG00000263080.1	2	1	0	60	0	6	1	8	0	1	47	6
ENSG00000263082.1	20	4	0	0	0	2	10	0	0	13	0	2
ENSG00000263089.1	16	3	2	10	0	0	13	5	0	1	4	0
ENSG00000263096.1	0	0	0	0	0	0	1	4	0	0	0	0
ENSG00000263098.1	0	1	0	2	0	0	0	0	0	1	0	0
ENSG00000263105.1	2	0	0	8	0	2	1	0	0	3	5	2
ENSG00000263110.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263120.1	3	1	0	0	0	0	0	0	2	0	0	0
ENSG00000263126.1	759	428	620	3260	0	649	503	3551	1	550	4108	649
ENSG00000263146.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263154.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263159.1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000263164.1	8	2	0	0	0	4	1	0	0	0	2	4
ENSG00000263165.1	234	111	70	233	0	226	167	376	0	141	273	226
ENSG00000263167.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263171.1	59	31	10	114	0	34	37	86	0	24	79	34
ENSG00000263176.1	0	0	0	3	0	0	0	0	0	0	1	0
ENSG00000263182.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263198.1	6	11	9	31	0	30	14	39	0	21	28	30
ENSG00000263201.1	0	0	0	0	0	4	0	0	0	0	0	4
ENSG00000263207.2	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000263212.2	162	89	67	217	0	164	116	305	0	115	393	164
ENSG00000263214.1	36	12	13	206	0	58	30	114	0	17	198	58
ENSG00000263218.2	105	84	97	450	0	0	76	598	0	103	521	0
ENSG00000263220.1	0	0	0	0	0	23	0	0	0	4	2	23
ENSG00000263234.1	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000263235.1	23	23	1	44	0	39	22	151	0	21	87	39
ENSG00000263237.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263244.1	1673	340	783	6329	0	4578	1104	5267	2	408	8401	4578
ENSG00000263253.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263257.1	0	0	0	0	0	2	1	0	0	0	0	2
ENSG00000263271.1	572	213	24	81	0	0	405	51	0	330	41	0
ENSG00000263272.1	1099	430	70	490	0	530	829	762	4	621	757	530
ENSG00000263276.1	9	4	9	7	0	76	3	4	0	4	4	76
ENSG00000263279.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000263280.1	12	4	4	49	0	2	5	7	0	4	51	2
ENSG00000263293.1	5	1	0	37	0	0	0	17	0	3	11	0
ENSG00000263300.1	3	2	0	0	0	6	0	0	1	0	0	6
ENSG00000263301.1	2	3	2	45	0	4	2	63	0	0	60	4
ENSG00000263305.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263307.1	6	2	0	5	0	48	3	1	0	0	4	48
ENSG00000263312.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263316.1	0	0	0	1	0	6	0	0	0	0	0	6
ENSG00000263317.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263320.1	16	9	4	48	0	81	14	23	0	4	57	81
ENSG00000263321.1	9	5	0	5	0	0	2	1	0	4	4	0
ENSG00000263325.1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000263327.2	101	37	24	173	0	626	78	96	1088	64	300	626
ENSG00000263331.1	3	1	0	8	0	2	1	0	0	1	16	2
ENSG00000263335.1	68	11	14	118	0	70	43	69	0	13	139	70
ENSG00000263338.1	2	0	0	0	0	2	3	0	0	2	0	2
ENSG00000263342.1	2	0	1	9	0	1	1	13	0	6	7	1
ENSG00000263345.1	275	64	35	117	0	319	191	179	1	109	185	319
ENSG00000263350.1	48	11	73	186	0	0	54	219	0	14	317	0
ENSG00000263370.1	1	0	0	0	0	0	0	3	0	0	0	0
ENSG00000263382.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263388.1	135	76	20	79	0	0	106	159	0	95	182	0
ENSG00000263393.1	0	0	0	0	0	0	3	11	0	1	4	0
ENSG00000263394.1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000263400.2	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000263412.1	37	19	4	52	0	0	21	8	0	20	18	0
ENSG00000263424.1	0	0	0	14	0	0	1	0	0	0	4	0
ENSG00000263427.1	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000263429.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263435.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263438.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263443.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263450.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263466.1	4	2	0	0	0	0	1	0	0	4	0	0
ENSG00000263470.1	5	2	0	70	0	0	4	7	0	1	24	0
ENSG00000263477.1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000263485.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263489.1	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000263494.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263499.1	2	0	0	0	0	0	2	0	0	0	0	0
ENSG00000263501.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263508.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263520.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263531.1	7	1	0	1	0	0	7	0	0	3	2	0
ENSG00000263547.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263551.1	0	0	6	44	0	0	0	20	0	0	100	0
ENSG00000263553.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263567.1	0	0	13	42	0	0	0	16	0	0	98	0
ENSG00000263571.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263574.1	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000263585.1	441	340	728	8332	0	0	233	3570	1	404	7647	0
ENSG00000263586.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000263594.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263603.1	10	8	0	0	0	0	7	1	0	6	2	0
ENSG00000263609.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000263611.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263612.1	1	0	0	0	0	2	0	0	2	0	0	2
ENSG00000263613.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263618.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263622.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263624.1	125	50	16	114	0	0	103	98	0	78	77	0
ENSG00000263627.1	3	0	0	5	0	0	0	0	0	0	3	0
ENSG00000263635.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263637.1	4	3	0	13	0	0	1	0	0	1	3	0
ENSG00000263644.1	0	0	0	1	0	0	1	0	0	0	5	0
